dteday,hr,datetime,cnt,temp,hum,windspeed,traffic_factor,weather_condition,holiday_flag,weekend_flag,area_name,bike_model,event_name,base_price,surge_multiplier,final_price,zone
2024-05-08,18,2024-05-08 18:00:00,1071,30.0,53.8,5.1,0.79,Clear,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-05-08,19,2024-05-08 19:00:00,1065,29.2,62.0,3.0,0.83,Cloudy,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-05-08,20,2024-05-08 20:00:00,678,28.6,64.1,3.6,0.76,Light Rain,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-08,21,2024-05-08 21:00:00,868,30.2,56.4,4.7,0.72,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-05-08,22,2024-05-08 22:00:00,732,30.3,58.7,14.4,0.77,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-08,23,2024-05-08 23:00:00,516,33.6,61.5,2.6,0.72,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2024-05-09,0,2024-05-09 00:00:00,623,28.5,70.1,5.5,0.7,Foggy,1,0,Bangalore,All,None,65.0,1.0,65.0,City
2024-05-09,1,2024-05-09 01:00:00,683,27.1,64.8,11.9,0.75,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-09,2,2024-05-09 02:00:00,730,26.5,63.1,3.0,0.69,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-09,3,2024-05-09 03:00:00,717,26.0,60.6,3.6,0.71,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-09,4,2024-05-09 04:00:00,682,30.4,64.0,14.6,0.78,Foggy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-09,5,2024-05-09 05:00:00,834,28.2,62.2,0.9,0.76,Cloudy,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-05-09,6,2024-05-09 06:00:00,930,29.1,63.0,3.9,0.79,Foggy,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-05-09,7,2024-05-09 07:00:00,1091,30.3,56.9,1.5,0.84,Cloudy,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-05-09,8,2024-05-09 08:00:00,857,28.8,64.9,9.1,0.88,Light Rain,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-05-09,9,2024-05-09 09:00:00,1164,26.9,60.1,9.4,0.87,Cloudy,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-05-09,10,2024-05-09 10:00:00,912,28.2,61.8,0.4,0.85,Foggy,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-05-09,11,2024-05-09 11:00:00,814,27.0,66.5,10.2,0.77,Cloudy,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-05-09,12,2024-05-09 12:00:00,767,32.4,59.2,9.0,0.71,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-09,13,2024-05-09 13:00:00,694,28.6,60.7,4.0,0.76,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-09,14,2024-05-09 14:00:00,315,29.2,69.3,4.2,0.7,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2024-05-09,15,2024-05-09 15:00:00,561,35.4,55.3,13.1,0.79,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2024-05-09,16,2024-05-09 16:00:00,406,29.1,64.5,1.5,0.83,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2024-05-09,17,2024-05-09 17:00:00,1025,26.4,57.1,4.6,0.78,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-05-09,18,2024-05-09 18:00:00,1088,29.4,65.5,5.3,0.84,Clear,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-05-09,19,2024-05-09 19:00:00,1007,28.0,58.5,6.0,0.78,Cloudy,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-05-09,20,2024-05-09 20:00:00,884,29.1,70.4,3.6,0.77,Cloudy,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-05-09,21,2024-05-09 21:00:00,585,29.8,62.4,9.9,0.74,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2024-05-09,22,2024-05-09 22:00:00,706,27.2,52.4,1.8,0.79,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-09,23,2024-05-09 23:00:00,296,30.3,55.9,2.6,0.72,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2024-05-10,0,2024-05-10 00:00:00,487,29.7,65.0,1.1,0.71,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2024-05-10,1,2024-05-10 01:00:00,645,30.3,63.5,18.1,0.74,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-10,2,2024-05-10 02:00:00,706,27.1,56.4,4.7,0.74,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-10,3,2024-05-10 03:00:00,615,30.5,59.0,6.6,0.78,Foggy,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2024-05-10,4,2024-05-10 04:00:00,708,27.6,56.4,9.6,0.76,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-10,5,2024-05-10 05:00:00,808,27.0,53.9,6.9,0.8,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-10,6,2024-05-10 06:00:00,728,29.7,64.7,5.8,0.85,Light Rain,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-10,7,2024-05-10 07:00:00,1189,27.2,71.3,9.9,0.8,Clear,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-05-10,8,2024-05-10 08:00:00,1272,27.6,69.8,11.8,0.86,Cloudy,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-05-10,9,2024-05-10 09:00:00,1229,29.8,65.4,5.8,0.78,Clear,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-05-10,10,2024-05-10 10:00:00,719,30.0,63.7,7.5,0.77,Light Rain,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-10,11,2024-05-10 11:00:00,897,27.3,56.1,9.4,0.77,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-05-10,12,2024-05-10 12:00:00,587,26.7,53.5,4.3,0.75,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2024-05-10,13,2024-05-10 13:00:00,601,28.1,63.4,2.5,0.73,Foggy,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2024-05-10,14,2024-05-10 14:00:00,778,30.1,70.1,9.2,0.72,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-10,15,2024-05-10 15:00:00,735,30.7,65.7,7.4,0.73,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-10,16,2024-05-10 16:00:00,365,28.4,56.7,11.2,0.82,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2024-05-10,17,2024-05-10 17:00:00,1117,30.7,63.8,1.4,0.83,Clear,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-05-10,18,2024-05-10 18:00:00,467,32.4,62.6,13.8,0.79,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2024-05-10,19,2024-05-10 19:00:00,1134,30.5,56.9,6.2,0.82,Clear,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-05-10,20,2024-05-10 20:00:00,980,24.8,69.9,2.1,0.8,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-05-10,21,2024-05-10 21:00:00,830,30.9,63.1,5.8,0.72,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-05-10,22,2024-05-10 22:00:00,714,28.4,63.3,4.4,0.73,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-10,23,2024-05-10 23:00:00,656,31.4,62.2,8.3,0.72,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-11,0,2024-05-11 00:00:00,284,28.9,58.3,0.6,0.72,Heavy Rain,0,1,Bangalore,All,None,65.0,1.0,65.0,City
2024-05-11,1,2024-05-11 01:00:00,768,32.0,62.2,0.2,0.74,Clear,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-11,2,2024-05-11 02:00:00,750,31.9,60.7,2.5,0.69,Cloudy,1,1,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-11,3,2024-05-11 03:00:00,773,29.7,66.2,18.9,0.71,Cloudy,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-11,4,2024-05-11 04:00:00,844,20.6,60.7,0.5,0.76,Clear,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2024-05-11,5,2024-05-11 05:00:00,362,30.5,57.5,9.3,0.81,Heavy Rain,0,1,Bangalore,All,None,65.0,1.0,65.0,City
2024-05-11,6,2024-05-11 06:00:00,469,28.7,61.0,12.2,0.77,Heavy Rain,0,1,Bangalore,All,None,65.0,1.0,65.0,City
2024-05-11,7,2024-05-11 07:00:00,1262,26.9,60.6,9.2,0.85,Cloudy,0,1,Bangalore,All,None,65.0,1.25,81.25,City
2024-05-11,8,2024-05-11 08:00:00,957,30.4,61.5,13.4,0.79,Light Rain,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2024-05-11,9,2024-05-11 09:00:00,908,26.3,71.8,0.3,0.79,Light Rain,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2024-05-11,10,2024-05-11 10:00:00,789,29.3,58.0,8.1,0.82,Light Rain,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-11,11,2024-05-11 11:00:00,931,27.5,60.1,1.5,0.77,Cloudy,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2024-05-11,12,2024-05-11 12:00:00,320,27.7,55.4,4.2,0.76,Heavy Rain,0,1,Bangalore,All,None,65.0,1.0,65.0,City
2024-05-11,13,2024-05-11 13:00:00,795,27.7,53.1,1.1,0.75,Cloudy,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-11,14,2024-05-11 14:00:00,343,30.4,54.0,8.3,0.7,Heavy Rain,0,1,Bangalore,All,None,65.0,1.0,65.0,City
2024-05-11,15,2024-05-11 15:00:00,940,26.8,60.2,7.5,0.77,Clear,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2024-05-11,16,2024-05-11 16:00:00,1056,31.9,59.8,3.2,0.79,Clear,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2024-05-11,17,2024-05-11 17:00:00,1196,31.4,61.9,4.3,0.76,Clear,0,1,Bangalore,All,None,65.0,1.25,81.25,City
2024-05-11,18,2024-05-11 18:00:00,1247,27.5,64.4,1.3,0.82,Cloudy,0,1,Bangalore,All,None,65.0,1.25,81.25,City
2024-05-11,19,2024-05-11 19:00:00,834,29.7,57.1,7.0,0.83,Light Rain,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2024-05-11,20,2024-05-11 20:00:00,424,36.4,63.9,0.9,0.8,Heavy Rain,0,1,Bangalore,All,None,65.0,1.0,65.0,City
2024-05-11,21,2024-05-11 21:00:00,879,30.3,65.4,0.6,0.79,Cloudy,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2024-05-11,22,2024-05-11 22:00:00,812,28.6,62.7,0.6,0.74,Clear,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2024-05-11,23,2024-05-11 23:00:00,743,28.7,56.0,0.5,0.7,Cloudy,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-12,0,2024-05-12 00:00:00,758,26.3,64.5,5.0,0.71,Cloudy,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-12,1,2024-05-12 01:00:00,746,27.2,56.3,9.3,0.71,Clear,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-12,2,2024-05-12 02:00:00,761,25.4,51.1,3.5,0.77,Clear,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-12,3,2024-05-12 03:00:00,759,26.5,56.1,6.8,0.76,Cloudy,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-12,4,2024-05-12 04:00:00,861,27.6,64.2,0.5,0.78,Clear,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2024-05-12,5,2024-05-12 05:00:00,675,30.3,53.6,0.7,0.82,Light Rain,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-12,6,2024-05-12 06:00:00,1122,26.3,61.0,4.1,0.85,Clear,0,1,Bangalore,All,None,65.0,1.25,81.25,City
2024-05-12,7,2024-05-12 07:00:00,1156,30.1,56.6,0.1,0.88,Cloudy,0,1,Bangalore,All,None,65.0,1.25,81.25,City
2024-05-12,8,2024-05-12 08:00:00,1119,32.1,63.0,0.9,0.82,Foggy,0,1,Bangalore,All,None,65.0,1.25,81.25,City
2024-05-12,9,2024-05-12 09:00:00,1228,26.9,67.4,2.2,0.82,Cloudy,0,1,Bangalore,All,None,65.0,1.25,81.25,City
2024-05-12,10,2024-05-12 10:00:00,1128,30.8,60.6,7.5,0.75,Clear,0,1,Bangalore,All,None,65.0,1.25,81.25,City
2024-05-12,11,2024-05-12 11:00:00,968,28.8,59.3,9.0,0.72,Clear,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2024-05-12,12,2024-05-12 12:00:00,782,28.1,55.4,10.8,0.71,Cloudy,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-12,13,2024-05-12 13:00:00,759,30.4,58.7,7.3,0.73,Clear,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-12,14,2024-05-12 14:00:00,779,28.2,65.3,9.5,0.75,Cloudy,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-12,15,2024-05-12 15:00:00,862,29.0,63.8,5.0,0.77,Cloudy,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2024-05-12,16,2024-05-12 16:00:00,999,30.4,55.9,8.3,0.77,Cloudy,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2024-05-12,17,2024-05-12 17:00:00,1146,26.9,61.7,9.2,0.78,Clear,0,1,Bangalore,All,None,65.0,1.25,81.25,City
2024-05-12,18,2024-05-12 18:00:00,1179,30.8,58.4,17.9,0.84,Cloudy,0,1,Bangalore,All,None,65.0,1.25,81.25,City
2024-05-12,19,2024-05-12 19:00:00,494,32.1,66.9,2.6,0.82,Heavy Rain,0,1,Bangalore,All,None,65.0,1.0,65.0,City
2024-05-12,20,2024-05-12 20:00:00,1043,24.0,67.4,0.3,0.74,Clear,0,1,Bangalore,All,None,65.0,1.17,76.05,City
2024-05-12,21,2024-05-12 21:00:00,357,32.7,54.9,11.7,0.78,Heavy Rain,0,1,Bangalore,All,None,65.0,1.0,65.0,City
2024-05-12,22,2024-05-12 22:00:00,668,32.0,59.4,10.7,0.72,Foggy,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-12,23,2024-05-12 23:00:00,754,26.3,70.5,9.1,0.75,Cloudy,0,1,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-13,0,2024-05-13 00:00:00,481,30.5,67.8,17.5,0.72,Light Rain,1,0,Bangalore,All,None,65.0,1.0,65.0,City
2024-05-13,1,2024-05-13 01:00:00,711,27.4,61.8,4.6,0.72,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-13,2,2024-05-13 02:00:00,278,29.1,70.6,1.0,0.77,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2024-05-13,3,2024-05-13 03:00:00,582,26.8,46.9,1.9,0.77,Foggy,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2024-05-13,4,2024-05-13 04:00:00,315,28.1,61.2,2.9,0.73,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2024-05-13,5,2024-05-13 05:00:00,840,30.7,55.3,3.0,0.78,Cloudy,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-05-13,6,2024-05-13 06:00:00,1072,30.9,56.6,6.6,0.79,Clear,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-05-13,7,2024-05-13 07:00:00,1099,31.6,56.2,1.1,0.83,Cloudy,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-05-13,8,2024-05-13 08:00:00,1308,29.8,61.9,14.4,0.81,Clear,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-05-13,9,2024-05-13 09:00:00,769,26.8,57.8,1.3,0.78,Light Rain,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-13,10,2024-05-13 10:00:00,849,32.8,61.5,8.6,0.83,Foggy,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-05-13,11,2024-05-13 11:00:00,819,27.4,67.7,3.2,0.78,Cloudy,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-05-13,12,2024-05-13 12:00:00,306,29.2,58.5,4.8,0.76,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2024-05-13,13,2024-05-13 13:00:00,767,27.9,54.5,3.5,0.74,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-13,14,2024-05-13 14:00:00,514,25.8,58.5,14.9,0.77,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2024-05-13,15,2024-05-13 15:00:00,569,29.6,63.9,6.7,0.74,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2024-05-13,16,2024-05-13 16:00:00,942,30.7,56.2,10.7,0.77,Cloudy,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-05-13,17,2024-05-13 17:00:00,1060,28.8,62.3,4.8,0.76,Clear,1,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-05-13,18,2024-05-13 18:00:00,956,30.9,58.5,1.2,0.77,Foggy,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-05-13,19,2024-05-13 19:00:00,754,29.1,55.6,4.4,0.82,Light Rain,1,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-13,20,2024-05-13 20:00:00,915,29.8,57.4,8.1,0.74,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-05-13,21,2024-05-13 21:00:00,796,25.9,59.6,4.0,0.73,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-13,22,2024-05-13 22:00:00,818,30.5,60.1,0.2,0.71,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-05-13,23,2024-05-13 23:00:00,722,23.1,52.3,6.9,0.71,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-14,0,2024-05-14 00:00:00,680,29.8,55.2,6.8,0.7,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-14,1,2024-05-14 01:00:00,658,27.9,60.7,2.2,0.73,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-14,2,2024-05-14 02:00:00,519,29.3,62.9,1.0,0.69,Light Rain,1,0,Bangalore,All,None,65.0,1.0,65.0,City
2024-05-14,3,2024-05-14 03:00:00,292,30.2,54.8,9.6,0.75,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2024-05-14,4,2024-05-14 04:00:00,800,32.3,60.2,2.4,0.77,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-14,5,2024-05-14 05:00:00,873,26.7,67.2,11.2,0.8,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-05-14,6,2024-05-14 06:00:00,725,27.7,68.3,5.0,0.75,Light Rain,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-14,7,2024-05-14 07:00:00,494,30.1,49.6,3.8,0.86,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2024-05-14,8,2024-05-14 08:00:00,1291,27.4,62.4,8.0,0.86,Clear,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-05-14,9,2024-05-14 09:00:00,1102,32.4,56.4,8.1,0.85,Cloudy,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-05-14,10,2024-05-14 10:00:00,971,29.3,58.0,5.8,0.83,Cloudy,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-05-14,11,2024-05-14 11:00:00,838,28.6,58.3,4.2,0.78,Cloudy,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-05-14,12,2024-05-14 12:00:00,564,26.0,62.9,13.5,0.72,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2024-05-14,13,2024-05-14 13:00:00,748,26.2,64.2,5.5,0.7,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-14,14,2024-05-14 14:00:00,745,29.4,59.9,1.9,0.71,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-14,15,2024-05-14 15:00:00,872,25.3,60.7,0.2,0.79,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-05-14,16,2024-05-14 16:00:00,640,28.6,56.7,6.0,0.76,Light Rain,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-14,17,2024-05-14 17:00:00,928,27.9,56.2,0.4,0.82,Foggy,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-05-14,18,2024-05-14 18:00:00,1070,29.4,70.8,4.0,0.77,Cloudy,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-05-14,19,2024-05-14 19:00:00,1088,31.5,59.4,6.6,0.81,Clear,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-05-14,20,2024-05-14 20:00:00,921,28.6,51.9,0.6,0.77,Cloudy,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-05-14,21,2024-05-14 21:00:00,810,30.5,63.2,2.0,0.74,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-14,22,2024-05-14 22:00:00,742,30.2,62.8,2.5,0.74,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-14,23,2024-05-14 23:00:00,712,29.2,66.2,1.4,0.77,Clear,1,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-15,0,2024-05-15 00:00:00,656,30.8,60.9,1.7,0.76,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-15,1,2024-05-15 01:00:00,290,27.3,60.7,0.6,0.75,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2024-05-15,2,2024-05-15 02:00:00,731,33.2,58.3,6.9,0.71,Clear,1,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-15,3,2024-05-15 03:00:00,696,27.4,60.1,8.6,0.75,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-15,4,2024-05-15 04:00:00,544,26.6,58.7,0.4,0.71,Light Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2024-05-15,5,2024-05-15 05:00:00,830,29.0,65.7,9.9,0.77,Cloudy,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-05-15,6,2024-05-15 06:00:00,989,27.9,52.5,2.4,0.78,Cloudy,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-05-15,7,2024-05-15 07:00:00,1192,28.6,55.4,3.2,0.82,Cloudy,1,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-05-15,8,2024-05-15 08:00:00,1210,31.4,62.8,1.8,0.8,Cloudy,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-05-15,9,2024-05-15 09:00:00,1153,27.0,61.9,4.2,0.84,Clear,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-05-15,10,2024-05-15 10:00:00,731,34.0,59.3,13.2,0.81,Light Rain,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-15,11,2024-05-15 11:00:00,819,31.2,61.0,6.7,0.78,Cloudy,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-05-15,12,2024-05-15 12:00:00,700,25.4,63.9,5.7,0.76,Cloudy,1,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-15,13,2024-05-15 13:00:00,780,29.9,65.5,2.1,0.69,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-15,14,2024-05-15 14:00:00,324,31.6,63.8,3.9,0.79,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2024-05-15,15,2024-05-15 15:00:00,846,30.0,61.1,7.7,0.78,Cloudy,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-05-15,16,2024-05-15 16:00:00,875,30.6,54.6,12.3,0.79,Cloudy,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-05-15,17,2024-05-15 17:00:00,727,27.2,60.1,2.6,0.75,Light Rain,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-15,18,2024-05-15 18:00:00,1043,27.9,62.0,3.7,0.81,Cloudy,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-05-15,19,2024-05-15 19:00:00,1057,28.9,59.4,10.4,0.77,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-05-15,20,2024-05-15 20:00:00,934,26.1,65.8,8.0,0.78,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-05-15,21,2024-05-15 21:00:00,860,27.7,54.0,6.0,0.72,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-05-15,22,2024-05-15 22:00:00,741,28.6,55.8,3.7,0.74,Cloudy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-15,23,2024-05-15 23:00:00,270,28.9,65.4,10.9,0.73,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2024-05-16,0,2024-05-16 00:00:00,643,29.4,61.6,5.0,0.7,Foggy,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-16,1,2024-05-16 01:00:00,625,29.9,61.4,4.4,0.77,Cloudy,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2024-05-16,2,2024-05-16 02:00:00,701,30.1,60.3,5.1,0.78,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-16,3,2024-05-16 03:00:00,733,30.9,46.7,3.5,0.75,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-16,4,2024-05-16 04:00:00,725,29.4,53.4,6.0,0.72,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-16,5,2024-05-16 05:00:00,891,27.9,54.6,10.2,0.79,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-05-16,6,2024-05-16 06:00:00,1034,26.5,61.1,3.2,0.83,Clear,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-05-16,7,2024-05-16 07:00:00,447,32.4,63.1,6.1,0.78,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2024-05-16,8,2024-05-16 08:00:00,1291,30.8,68.9,2.9,0.86,Clear,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-05-16,9,2024-05-16 09:00:00,1080,26.4,56.5,3.0,0.82,Cloudy,0,0,Bangalore,All,None,65.0,1.25,81.25,City
2024-05-16,10,2024-05-16 10:00:00,407,26.5,57.4,0.7,0.83,Heavy Rain,0,0,Bangalore,All,None,65.0,1.0,65.0,City
2024-05-16,11,2024-05-16 11:00:00,845,27.9,56.1,10.3,0.74,Cloudy,0,0,Bangalore,All,None,65.0,1.17,76.05,City
2024-05-16,12,2024-05-16 12:00:00,777,29.4,59.0,13.6,0.8,Clear,0,0,Bangalore,All,None,65.0,1.08,70.2,City
2024-05-16,13,2024-05-16 13:00:00,604,27.1,63.3,2.2,0.7,Foggy,0,0,Bangalore,All,None,65.0,1.0,65.0,City
